CourseName,Description,Mean,subject
ENSU 302,,2.7623809523809526,ENSU
ARTD 401,"Credit: 4 hours.
Course Description: Advanced design projects in the context of the business environment in which product design and development takes place; marketing, branding, merchandizing, entrepreneurship within the context of globalized marketing and manufacturing.
Prerequisite: ARTD 302.",3.394602510460251,ARTD
CEE 498,"Credit: 1 TO 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in civil and environmental engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.6808510638297856,CEE
AE 498,"Credit: 1 TO 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in aerospace engineering intended to augment the existing curriculum. See Class Schedule or department course information for topics and prerequisite.
",3.717692307692308,AE
NRES 201,"Credit: 4 hours.
Course Description: The nature and properties of soil including origin, formation, and biological, chemical, and physical aspects.
Prerequisite: Successful completion of MATH 115, MATH 234, or equivalent and CHEM 102 is required. CHEM 104 is recommended.",2.815728155339806,NRES
CS 598,"Credit: 2 TO 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.8628260869565225,CS
PS 225/RST 225,"Credit: 3 hours.
Course Description: Examinations of the political, economic, ecological, and cultural trade-offs between the use and the preservation of the environment, with particular emphasis on the preservation of land and water resources in national parks, forests, and other reserved lands.
",2.6796069364161847,PS
NRES 425,,3.611666666666667,NRES
CI 447,,3.9310357142857137,CI
BADM 590,"Credit: 0 TO 4 hours.
Course Description: Special topics in the general area of business. Topics are selected by the instructor at the beginning of each term.
",3.7477777777777774,BADM
LAW 633,"Credit: 3 OR 4 hours.
Course Description: Examines the basic legal consequences for individuals, organizations, and society of the formation, control, and financing of organizations. Surveys agency relationships, partnerships, and close and public corporations.
",3.3907068709836885,LAW
KIN 247,"Credit: 3 hours.
Course Description: Analysis of the competitive sport process, with study of how personality and situational variables affect motivation, anxiety, and aggression in sport. Attention is given to the psychological skills needed by coaches and athletes for successful and enjoyable sports participation.
",3.617690754516473,KIN
HORT 223,"Credit: 3 hours.
Course Description: This course provides students with an introduction into the study of plant behavior, which focuses on how plants interact with and respond to the world around them. Topics include a basic overview of plant anatomy and physiology, a comparative examination of behavioral and communication mechanisms used by plants and animals, and an analysis of the controversial arguments regarding plant intelligence.
",3.474545454545455,HORT
NUTR 561/FSHN 520,,3.9204761904761902,NUTR
RST 420,,3.2271043771043773,RST
HDFS 301,"Credit: 4 hours.
Course Description: Reviews development during the first five years of life, including cognitive, social, and biological aspects of early development; includes first-hand observation of young children to supplement and extend lecture material.
Prerequisite: HDFS 105 or PSYC 216.",3.2352488687782808,HDFS
MCB 501,"Credit: 4 hours.
Course Description: Focuses upon structure-function analyses of biomolecules and the chemical and evolutionary foundations of metabolic networks. Emphasis is on research methodology and current problems.
",3.4606262626262625,MCB
RUSS 202,"Credit: 4 hours.
Course Description: Systematic review of the structure of Russian covered in RUSS 101, RUSS 102, and RUSS 201 through class lectures, drills, and homework exercises.
Prerequisite: RUSS 201.",3.5221739130434786,RUSS
LER 590,"Credit: 0 TO 8 hours.
Course Description: Students in labor and industrial relations may register for this unit with the consent of the curriculum adviser and the adviser under whom the student will perform individual study or research. Such individual work may include special study in a subject matter for which no course is available or an individual research project, including on-the-job research in industry, which is not being undertaken for a thesis.
",3.5586857142857142,LER
IS 590,"Credit: 2 OR 4 hours.
Course Description: Variety of newly developed and advanced topics courses within the field of information foundations, intended to augment the existing Information Sciences curricula.
",3.747580645161291,IS
CS 498,"Credit: 1 to 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.6345161290322574,CS
RST 101,"Credit: 1 hours.
Course Description: Introduction to Recreation, Sport and Tourism which provides an overview of the RST curriculum, areas of study, and opportunities available for a career in the field.
",3.6639591836734695,RST
CS 373,,2.971478029294275,CS
GLBL 296,"Credit: 1 hours.
Course Description: Examination of current controversies and larger ethical issues in today's global society. Topics could include: immigration, global environmental debates, and population issues.
",3.508571428571429,GLBL
ECON 490,"Credit: 3 OR 4 hours.
Course Description: Special topics in advanced economics within a variety of areas. See course schedule for topics.
Prerequisite: ECON 202; ECON 302 or ECON 303; MATH 220 or MATH 221 or other Calculus course. Some topics may require additional prerequisites, read the section text for each topic.",3.1163703703703702,ECON
SHS 280,"Credit: 3 hours.
Course Description: This course provides and overview of neuroscience with emphasis on human communication, moving from general concepts in neuroanatomy and neurophysiology to the specifics of the neuroscience of hearing, speech and language.
",3.275642076502732,SHS
ENG 298,"Credit: 1 TO 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites.
",3.857142857142857,ENG
ARTD 226,,3.516535947712419,ARTD
CI 435,"Credit: 4 hours.
Course Description: In this course, students will dive in-depth into the opportunities and challenges of integrating technology into formal K-12 classrooms. Students will get a chance to critically examine a range of learning technologies, including examples of their use and approaches for assessing their efficacy. As an outcome of this course, each student will construct a lesson plan for integrating a chosen technology in their own classroom.
",3.764166666666666,CI
IB 109,,3.1693002257336342,IB
GLBL 199,"Credit: 0 TO 6 hours.
Course Description: See Class Schedule for topics.
",3.413333333333333,GLBL
MBA 501,,3.458,MBA
BADM 590,"Credit: 0 TO 4 hours.
Course Description: Special topics in the general area of business. Topics are selected by the instructor at the beginning of each term.
",3.5221851851851853,BADM
PSYC 210,"Credit: 3 hours.
Course Description: Survey of current knowledge and speculation regarding the brain's role in perception, motivation, sexual behavior, thinking, memory, and learning, based upon human clinical data and research in animal models.
Prerequisite: PSYC 100, PSYC 103, or consent of instructor.",2.6680646044347114,PSYC
CS 461/ECE 422,"Credit: 4 hours.
Course Description: Fundamental principles of computer and communications security and information assurance: ethics, privacy, notions of threat, vulnerabilities, and risk in systems, information warfare, malicious software, data secrecy and integrity issues, network security, trusted computing, mandatory and discretionary access controls, certification and accreditation of systems against security standards. Security mechanisms: authentication, auditing, intrusion detection, access control, cryptography, security protocols, key distribution.
Prerequisite: One of CS 241, CS 341, or ECE 391.",3.023102418632428,CS
IS 563,"Credit: 2 OR 4 hours.
Course Description: Variety of newly developed and advanced topics courses within Literature, Media and Materials, intended to augment the existing Information Sciences curricula.
",3.9130434782608696,IS
RST 320,,3.265418502202644,RST
HIST 245/GWS 245/MDVL 245,,3.5725974025974017,HIST
ESL 115,"Credit: 4 hours.
Course Description: Introduction to the research paper, including the writing process: pre-research, academic style and organization, and a variety of writing and skill-building tasks; development of peer and self-editing skills. ESL 115 fulfills the campus Composition I requirement for non-native speakers of English.
Prerequisite: 115 placement result on the English Placement Test.",3.675119047619048,ESL
PS 456,,3.3214814814814817,PS
HIST 106,,3.2071578947368424,HIST
TSM 465,,2.7480952380952384,TSM
MCB 104,,3.539230769230769,MCB
ENGL 460,"Credit: 3 or 4 hours.
Course Description: Advanced topics seminar exploring literary expressions of minority experience in America.
Prerequisite: One year of college literature or consent of instructor.",3.778333333333333,ENGL
MILS 341,"Credit: 3 hours.
Course Description: MILS 341 is the third in a sequence of four college courses that comprise the Advanced Course, specifically designed for Army ROTC Advanced Course Cadets. This is an academically challenging course where you will study, practice, develop, and apply critical thinking skills pertaining to Army leadership, officer skills, Army Values and Ethics, personal development, and Army doctrine. This course includes reading assignments, homework assignments, small group assignments, briefings, case studies, practical exercises, a mid-term exam, and final exam. You will be assessed on your execution of missions during classroom PEs, Leadership Labs, and during the Field Training Exercise (FTX). You will receive systematic and specific feedback on your leader attributes, values, and core leader competencies from your cadre, PMS and other MS IV Cadets who will evaluate you using the Cadet Officer Evaluation Report (COER). You will be required to write peer evaluations and receive feedback on your abilities as a leader and how to improve those leader skills. Successful completion of this course will assist in preparing you for your BOLC B course and is a mandatory requirement for commissioning.
Prerequisite: Successful completion of MILS 301/MILS 312 and MILS 302/MILS 314 is required to enroll in MILS 341. This course is intended for contracted Army ROTC Cadets who have successfully completed the Basic Course and the Military Science 301/312, 302/314 courses.",3.840869565217392,MILS
HIST 337,"Credit: 3 hours.
Course Description: Political-economic, social and ideological developments in Egypt, Arabia, and Fertile Crescent (including Israel), Iran and Turkey since 1918 to the present, including U.S. involvement.
",3.101914893617021,HIST
NPRE 521,"Credit: 4 hours.
Course Description: Topics in the interaction of radiation with matter of interest to the nuclear engineering field: the kinematics, kinetics, and cross sections involved in the interaction of charged particles, electromagnetic radiation, and neutrons.
Prerequisite: NPRE 446.",3.776914893617021,NPRE
KIN 131,,3.9103846153846153,KIN
ME 598,"Credit: 1 to 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.939090909090909,ME
MUS 262,,3.927478510028653,MUS
CHLH 553,"Credit: 4 hours.
Course Description: Provides you with an understanding of finance principles that health care executives will encounter and work with on a daily basis. Through the course, you will examine major topics and emerging trends in health financing, including sources of revenue, public and private financing organizations, reimbursement and sources of revenue to health providers, and capital financing in the health care industry.
Prerequisite: Restricted to Master of Health Administration and Master of Public Health Students.",3.909090909090909,CHLH
FIN 544,,3.778095238095238,FIN
EPSY 582,,3.4080645161290324,EPSY
BADM 509,"Credit: 2 OR 4 hours.
Course Description: Examines and analyzes the organization as a social system and the impact of its various components on work attitudes and behavior; topics include the development of organizational structures, organizational effectiveness, decision making and policy formulation, leadership, and change.
",3.67271348919104,BADM
FIN 444,,3.793383947939263,FIN
CS 498,"Credit: 1 to 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.8168421052631594,CS
HIST 439,"Credit: 2 TO 4 hours.
Course Description: Economy, society, law, and government; the Ottomans and Mediterranean society; Ottoman culture and Islamic tradition; minorities; trade, diplomacy, and capitulations; ""decline"" and dismemberment; and traditional and westernizing attempts at revival.
",3.4853932584269667,HIST
MACS 295,"Credit: 3 hours.
Course Description: Introduction to the study of special topics in media and cinema studies, including cultural, social, historical, economic, and/or political issues in media and/or cinema. Topics vary but may include: genres, stars, historical movements, thematic studies, television, convergence culture, new media.
",3.7064,MACS
HIST 349,,3.375546218487395,HIST
MUS 243,"Credit: 2 hours.
Course Description: Overview and exploration of the ways that technology benefits music education. Opportunities for practical development of skills, work, and play with a variety of software and hardware, and group projects that tie multiple technologies together in larger curricular units. Recent research readings. Consideration of the appropriateness for technology with special learners, as well as in ensemble and early childhood settings.
Prerequisite: MUS 240 or consent of instructor.",3.7240374331550807,MUS
KIN 120,,3.192581300813008,KIN
MATH 489,"Credit: 3 OR 4 hours.
Course Description: Studies mathematical theory of dynamical systems, emphasizing both discrete-time dynamics and nonlinear systems of differential equations. Topics include: chaos, fractals, attractors, bifurcations, with application to areas such as population biology, fluid dynamics and classical physics. Basic knowledge of matrix theory will be assumed.
Prerequisite: One of MATH 284, MATH 285, MATH 286, MATH 441.",3.3477083333333333,MATH
KIN 447/PSYC 447,,3.3618055555555557,KIN
ENG 199,"Credit: 0 TO 5 hours.
Course Description: Topics will vary. See class schedule.
",3.7830434782608697,ENG
ARTD 445,,3.3625423728813555,ARTD
CHLH 314/HDFS 314/PSYC 314/REHB 314/RST 314,,3.7260273972602738,CHLH
ACCY 503,"Credit: 2 OR 4 hours.
Course Description: Introduction to management accounting principles, as used to facilitate and align internal decisions made by managers and employees. Topics include analytical tools and techniques to address common business problems, cost information systems, budgeting, and strategic performance measurement systems.
Prerequisite: Credit or concurrent registration in ACCY 501 or equivalent; enrollment in graduate degree program or consent of department.",3.610687361419069,ACCY
KIN 104,"Credit: 1 hours.
Course Description: Skills and knowledge essential for leisure-time activities which are classified as skating activities. Prerequisites for each skating activity are provided in the Class Schedule. Additional Ice Skating Rink Facility charges are required and provided in the Class Schedule. More than one activity (Sections A through Z) may be taken in the same term.
",3.7252368647717486,KIN
BADM 395,"Credit: 1 TO 4 hours.
Course Description: Special topics of interest to students majoring in Business Administration.
",3.822666666666667,BADM
IB 427,,3.7464,IB
PSYC 496,"Credit: 2 TO 4 hours.
Course Description: Advanced treatment of current topics in the field of psychology.
Prerequisite: PSYC 100 and junior standing, or consent of instructor; particular sections may have additional 200-level and/or 300-level prerequisites.",3.970869565217391,PSYC
ENGL 416,,3.3769565217391304,ENGL
GGIS 403,"Credit: 4 hours.
Course Description: Introduces the conceptual and technical fundamentals of geographic information science as a gateway to advanced study in geographic information science, and cover geographic information science as an interdisciplinary scientific field and geographic information systems as a tool in many application domains. Students will be introduced to unique characteristics of geospatial data in the capture, processing, storage, analysis, communication, and interpretation of geospatial information, which will prepare them to utilize information science techniques and critical spatial-thinking skills to address geospatially-related challenges.
Prerequisite: There are no prerequisites for this course, although familiarity with basic descriptive and inferential statistics as well as some experience with at least one computer scripting/programming language will be helpful.",3.3490909090909087,GGIS
MBA 501,,3.468731707317074,MBA
SAME 133,,2.601176470588235,SAME
LER 590,"Credit: 0 TO 8 hours.
Course Description: Students in labor and industrial relations may register for this unit with the consent of the curriculum adviser and the adviser under whom the student will perform individual study or research. Such individual work may include special study in a subject matter for which no course is available or an individual research project, including on-the-job research in industry, which is not being undertaken for a thesis.
",3.7113392857142857,LER
KIN 210,"Credit: 3 hours.
Course Description: This interactive online course provides students with an understanding of the unique language needed to communicate effectively as a healthcare professional, and will benefit any student that is interested in a health science career. Students will develop communication and professional skills related to topics such as anatomical terms, physiological processes, common illnesses, and diseases of the human body.
",3.777878787878788,KIN
RST 351,,3.4085046728971964,RST
ABE 501,"Credit: 1 hours.
Course Description: Basic research orientation, research methods, presentation skills, laboratory practices, case studies, and professional and ethical conduct.
",3.871136363636364,ABE
CHLH 494,"Credit: 1 TO 4 hours.
Course Description: Lecture course in topics of current interest; specific subject matter announced in the Class Schedule.
",3.74,CHLH
ANSC 470,"Credit: 2 hours.
Course Description: Animal cruelty is an unfortunate reality across the country and around the world. Proper investigation and prosecution of these cases is crucial to the prevention of these acts in the future. This course will teach the concepts and processes of animal cruelty investigations and prosecution, largely focusing on companion animals.
Prerequisite: ANSC 250.",3.8959375,ANSC
FSHN 199,"Credit: 1 TO 5 hours.
Course Description: Experimental course on a special topic in food science and human nutrition. Topic may not be repeated except in accordance with the Code.
",3.71875,FSHN
ANTH 246,"Credit: 4 hours.
Course Description: History and theory underlying methods used in forensic science. Topics include the courtroom, the units of a crime laboratory, methods of securing and investigating a crime scene, and the analysis of evidence collected from a crime scene such as blood, fibers, hair and fingerprints.
",3.6031112658619615,ANTH
NRES 439,,3.662840909090909,NRES
UP 406/ENVS 406,,3.400566037735849,UP
CMN 595,"Credit: 1 TO 12 hours.
Course Description: Individual investigation of special projects not included in theses.
Prerequisite: Consent from head of department.",3.863636363636364,CMN
STAT 400/MATH 463,"Credit: 4 hours.
Course Description: Introduction to mathematical statistics that develops probability as needed; includes the calculus of probability, random variables, expectation, distribution functions, central limit theorem, point estimation, confidence intervals, and hypothesis testing. Offers a basic one-term introduction to statistics and also prepares students for STAT 410 and STAT 425.
Prerequisite: MATH 231. Concurrent Enrollment in MATH 241 is required. Not intended for first-time freshmen.",3.16867274316394,STAT
PHYS 213,"Credit: 2 hours.
Course Description: First and second laws of thermodynamics including kinetic theory of gases, heat capacity, heat engines, introduction to entropy and statistical mechanics, and introduction to application of free energy and Boltzmann factor. A calculus-based approach for majors in engineering, mathematics, physics and chemistry.
Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.",2.812141467394716,PHYS
FIN 537,"Credit: 4 hours.
Course Description: Covers selected topics in financial risk management. The focus is on statistical techniques used in financial risk management rather than risk management practice, cases, or valuation issues. The course will cover the value-at-risk (VaR) measure and expected shortfall, statistical techniques useful to model financial market returns, and techniques used to model the joint distribution of defaults on fixed income instruments. The course will also cover additional topics such as retail credit risk, risk budgeting, and economic capital modelling.
Prerequisite: FIN 500 or 511; IE 522 or FIN 502; FIN 512 (concurrent enrollment allowed); or consent of instructor.",3.577027027027027,FIN
LAW 792,"Credit: 1 TO 4 hours.
Course Description: This is an umbrella course listing for specialty topics of current legal issues of interest.
",3.359033816425121,LAW
LLS 301,,2.827307692307692,LLS
BADM 590,"Credit: 0 TO 4 hours.
Course Description: Special topics in the general area of business. Topics are selected by the instructor at the beginning of each term.
",3.737209302325582,BADM
MUSC 475,"Credit: 1 hours.
Course Description: The Symphony Orchestra performs major literature from the 18th, 19th, 20th and 21st centuries. Student musicians include music majors, as well as exceptionally talented non-majors from across the University of Illinois campus. Open to all students who have been accepted by audition, with assignments made according to proficiency and instrumentation. Completion of course involves, in addition to the regular schedule of rehearsals, participation in public performances by the ensemble.
Prerequisite: Audition required and/or consent of instructor.",3.9340740740740734,MUSC
ANSC 209,,3.2758620689655173,ANSC
SPED 117,"Credit: 3 hours.
Course Description: The purpose of this course is to provide an introduction to the culture of disability across the lifespan. The impact of disabilities on an individual across the lifespan will be explored, and the unique culture that is created by having a disability will be addressed. The historical basis for the disability movement and special education will be addressed, including legislation and litigation that has had a significant impact on the field. Students also will learn about the characteristics of individuals with diverse abilities as well as current trends in educational services.
",3.7650642968302073,SPED
MCB 413,"Credit: 3 hours.
Course Description: Physiology and biochemistry of the endocrine system and its hormones with special reference to vertebrates and to human endocrine disorders.
Prerequisite: MCB 252 or consent of instructor. One semester of biochemistry is recommended.",3.100249307479224,MCB
HIST 370,"Credit: 3 hours.
Course Description: An interpretive survey of American colonial history from 1492 through 1763. Themes include encounters between Natives and Europeans in the New World, contests for colonization, settler societies and the development of various colonial social patterns in North America and the Caribbean, the beginnings of slavery, and the gradual emergence of distinctive provincial cultures in the North American colonies of the British Empire. Throughout all of this, there is an examination of colonial American history as part of the larger Atlantic World, understanding early American history as a process of exchange and interaction which included Europe, Africa, the Caribbean, and North America.
",3.196301369863014,HIST
CEE 498,"Credit: 1 TO 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in civil and environmental engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",3.628461538461538,CEE
CMN 496,"Credit: 3 OR 4 hours.
Course Description: Advanced topics in communication not treated in regularly scheduled courses; see Class Schedule for current topics.
",2.5420833333333337,CMN
VCM 673,"Credit: 1 hours.
Course Description: Series of lectures/discussions focusing on the proper application of companion animal rehabilitation modalities. Designed to give an understanding of the basics of rehabilitation and begin the thought process of implementing rehabilitation in to veterinary medicine.
Prerequisite: Registration in the veterinary curriculum or consent of the instructor.",3.971782608695652,VCM
HIST 364,"Credit: 3 hours.
Course Description: Examines the history of scientific arguments about race, heredity, gender, and human biological difference. We will explore the historical, cultural, and ethical dimensions of biological thought through a discussion of topics including racial typology, eugenics, intelligence testing, modern genetic theory, sex and gender, and the human genome project.
",3.32,HIST
RST 230/HDFS 263/KIN 230,"Credit: 3 hours.
Course Description: Course is designed to increase awareness and knowledge of the needs of members of ethnic and racial minorities, people of lower socio-economic status, women, older adults, people of alternative lifestyles, and people with disabilities when it comes to recreation, sport, and tourism services. It introduces students to concepts and factors that influence the delivery of recreation, sport, and tourism services to diverse populations.
",3.0370512820512823,RST
MUS 261,,3.8754838709677424,MUS
NRES 325,"Credit: 3 hours.
Course Description: Explores policy processes and institutions relating to allocation, utilization, and preservation of natural resources. Considers conceptual models of policy processes, and examines both historical examples and current issues.
Prerequisite: ECON 102 or ACE 100.",3.4757380457380456,NRES
PATH 643,,3.324979079497908,PATH
FSHN 461,,3.5206336088154284,FSHN
ECON 490,"Credit: 3 OR 4 hours.
Course Description: Special topics in advanced economics within a variety of areas. See course schedule for topics.
Prerequisite: ECON 202; ECON 302 or ECON 303; MATH 220 or MATH 221 or other Calculus course. Some topics may require additional prerequisites, read the section text for each topic.",3.621666666666667,ECON
EOL 540,,3.9134782608695655,EOL
CMN 396,"Credit: 3 hours.
Course Description: Special topics in communication not treated in regularly scheduled courses. See Class Schedule for current topics.
",2.7479310344827583,CMN
CHBE 494,"Credit: 1 TO 3 hours.
Course Description: Study of topics in chemical engineering; content varies from term to term. Typical topics include optimization, chemical kinetics, phase equilibrium, biochemical engineering, kinetic theory, and transport properties.
Prerequisite: Senior standing in Chemical and Biomolecular Engineering or consent of instructor.",2.7965217391304344,CHBE
ENGL 280/GWS 280,"Credit: 3 hours.
Course Description: Study of British and American women authors.
Prerequisite: Completion of the Composition I requirement.",3.633333333333333,ENGL
CLCV 220/CWL 220,"Credit: 3 hours.
Course Description: Focused study of topics in ancient Greek and Roman literature, art, archaeology, and culture in their Mediterranean context. May also explore reflections in later literature and art.
",2.859230769230769,CLCV
ENGL 208,"Credit: 3 hours.
Course Description: While Queen Victoria was on the throne (1837-1901), Britain became a world power, but often looked backwards to the lovely worlds of the past. Many of the era’s great literary works reflect this tension between realism and romance: between the realism of being a poor governess and the romance of finding true love in Jane Eyre; the tragedy of losing your best friend and the hope of emotional survival in In Memoriam; the practical work of building a useful device and the fantasy of visiting the dystopian future in The Time Machine. Literature studied in this class will include poetry, prose, drama, and fiction, possibly including works by Charlotte Brontë, Charles Dickens, Elizabeth Gaskell, Mary Seacole, Thomas Carlyle, Alfred Tennyson, Robert Browning, Christina Rossetti, William Morris, Oscar Wilde, H.G. Wells, Olive Schreiner, or George Bernard Shaw.
Prerequisite: Completion of the Composition I requirement.",3.420484581497797,ENGL
CMN 375,"Credit: 3 hours.
Course Description: Using the critical lens of theories on race, class, gender, and sexuality, this class will investigate the complicated relations among popular media and culture, including how our everyday life and attitudes are thought to be shaped by the media, and how cultural systems can be said to inform the media. By exploring a wide range of media (e.g., film, television, music, the internet, and computer games), students will investigate the national, political, and personal dimensions of popular media and the varied ways in which media construct, reflect and intersect with specific cultural systems, identities, and classifications.
",2.8056687898089177,CMN
REL 101/CWL 111/ENGL 114,"Credit: 3 hours.
Course Description: Themes and literary genres in the Bible, emphasizing content important in Western culture.
",3.3367961165048543,REL
ARTD 310,,3.3515384615384614,ARTD
ANSC 205,"Credit: 3 hours.
Course Description: Examination of the world's animals, domesticated and wild, and their uses in various climatic, economic and cultural contexts. Exploration of their contemporary management and their future prospects. Provides background for international experiences, such as ACES 298 and ACES 299.
Prerequisite: Completion of the campus Composition I general education requirement.",3.650721903199343,ANSC
SLAV 120,,3.475049504950495,SLAV
CLCV 220/CWL 220,"Credit: 3 hours.
Course Description: Focused study of topics in ancient Greek and Roman literature, art, archaeology, and culture in their Mediterranean context. May also explore reflections in later literature and art.
",3.6192857142857138,CLCV
CI 420,"Credit: 3 or 5 hours.
Course Description: Students will study of the role of the early childhood teacher in designing, organizing, and implementing educational programs for children in preschools, kindergartens, and the primary grades. This course includes the history, philosophy, and theory of early childhood education. Students will complete a morning field placement in a local elementary school.
Prerequisite: Admission to the Early Childhood Teacher Education Program; EPSY 236; EPS 201.",3.701458333333333,CI
CS 498,"Credit: 1 to 4 hours.
Course Description: Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites.
",2.725374149659864,CS
ATMS 306,"Credit: 3 hours.
Course Description: Develops an understanding of microphysical processes occurring within clouds through use of in-situ observations, modeling, and theoretical studies; topics covered include nucleation, diffusional growth of water and ice particles, the warm rain process, the cold rain process (including riming, aggregation, graupel and hail), weather modification, and an introduction to radar meteorology.
Prerequisite: ATMS 301, or consent of instructor.",2.892325581395349,ATMS
FSHN 480/CB 449/ENVS 480,"Credit: 3 hours.
Course Description: Emphasizes basic toxicology principles and the pharmacokinetics, absorption, distribution, metabolism and excretion of drugs, non-nutrient dietary supplements and other compounds foreign to the body. Toxic effects on major target organ systems are discussed, including an introduction to how foreign compounds can initiate, enhance or prevent the carcinogenic process. Briefly surveys diverse areas of toxicology such as eco-, nano-, forensic, genetic, nutritional, clinical and reproductive toxicology; review the federal regulatory aspects of safety assessment and consumer protection.
",3.4475,FSHN
ENG 451,,3.6708791208791216,ENG
BADM 379,"Credit: 3 hours.
Course Description: The survival and growth of any organization requires the continuous improvement of its processes. This course focuses on philosophies and tools for enhancing customer-defined value created through processes. Contemporary process improvement programs are emphasized along with conventional ideas - topics include Statistical Quality Control, Value Stream Mapping, Total Quality Management, and Six Sigma.
",3.426931818181818,BADM
ENG 101,"Credit: 1 hours.
Course Description: Introduction to undergraduate programs of study available in The Grainger College of Engineering and the potential careers of graduates of those programs. Intended for Division of General Studies students who may be interested in becoming an engineering major or other students who wish to explore engineering careers.
",3.608119325551233,ENG
AE 435,"Credit: 3 OR 4 hours.
Course Description: Elements of electric propulsion as applied to near-earth and deep-space missions; impact on spacecraft design; physics of ionized gases; plasmadynamics; electrothermal, electromagnetic, and electrostatic acceleration of gases to high velocity; high-impulse thruster design and performance; the resistojet, arcjet, ion engine, Hall thruster, MPD arc thruster, and plasma gun.
Prerequisite: AE 312 or ME 410, PHYS 212, and ECE 205.",3.134605263157895,AE
ARTH 440,"Credit: 3 OR 4 hours.
Course Description: Studies English, French, and German art from the end of the eighteenth century through 1840; focuses on revivalist movements, historicism, landscape art, and changing conceptions of art and artist during the period.
",3.4400000000000004,ARTH
IS 507,"Credit: 4 hours.
Course Description: An introduction to statistical and probabilistic models as they pertain to quantifying information, assessing information quality, and principled application of information to decision making, with focus on model selection and gauging model quality. The course reviews relevant results from probability theory, parametric and non-parametric predictive models, as well as extensions of these models for unsupervised learning. Applications of statistical and probabilistic models to tasks in information management (e.g. prediction, ranking, and data reduction) are emphasized.
Prerequisite: Graduate standing.",3.796751592356688,IS
ARAB 202,"Credit: 5 hours.
Course Description: Continuation of ARAB 201.
Prerequisite: ARAB 201",3.511860465116279,ARAB
CS 398,,3.406333333333334,CS
KIN 494,"Credit: 1 TO 4 hours.
Course Description: Lecture course on topics of current interest; specific topics announced in the Class Schedule.
",3.905882352941176,KIN
FSHN 595,"Credit: 1 to 4 hours.
Course Description: Studies of selected topics in Food Science. Study may be on specialized topics in any one of the following fields: food chemistry, food microbiology, nutrition, food processing/engineering. Lectures and/or laboratory.
Prerequisite: Graduate level status or consent of instructor.",3.962,FSHN
IE 412,"Credit: 3 OR 4 hours.
Course Description: Operations research techniques applied to problems in manufacturing and distribution. Single and multi-stage lot sizing problems, scheduling and sequencing problems, and performance evaluation of manufacturing systems.
Prerequisite: IE 310.",3.108363636363636,IE
ARTH 436,,3.143333333333333,ARTH
ACCY 500,"Credit: 2 OR 4 hours.
Course Description: A managerial perspective of the nature and role of accounting in organizational measurement, reporting and control processes.
Prerequisite: Enrollment in a non-accountancy masters program in business or consent of department.",3.691495426504999,ACCY
IB 299,"Credit: 0 TO 5 hours.
Course Description: 
",3.8920588235294113,IB
BADM 326,"Credit: 3 hours.
Course Description: The role of pricing in contemporary marketing and major pricing decisions facing the firm; theoretical, economic, and practical methods and models for setting prices; pricing new products, initiating price changes, and responding to competitive pricing; the relationship of pricing objectives and strategies to the goals of the firm; and sealed bidding for contracts.
Prerequisite: BADM 320.",3.517244897959184,BADM
ACCY 575,"Credit: 4 hours.
Course Description: Develops knowledge regarding the role, methods, and implications of business and data analytics in accounting. Building on prior coursework on the fundamentals of statistical analysis and business/data analytics, this course provides the opportunity to apply related theoretical and practical principles to a variety of accounting scenarios, including audit, tax, fraud identification and detection, financial reporting, and managerial accounting.
Prerequisite: ACCY 570.",3.800456365092074,ACCY
CLCV 206/CWL 206,,3.8378260869565217,CLCV
IS 205,"Credit: 3 hours.
Course Description: Covers common data processing methods and computing concepts used in the information sciences. Evaluates strengths and weaknesses of the techniques in the context of our discipline. No prior programming background is assumed. Course will use the Python programming language.
",3.235204918032786,IS
MSE 307,"Credit: 3 hours.
Course Description: Experiments using optical microscopy and various thermal and thermodynamic measuring techniques including differential scanning calorimetry. Experience with laboratory test instruments and technical communication, including reports and oral presentations.
Prerequisite: Credit or concurrent registration in MSE 201 and MSE 401.",3.2986248830682885,MSE
